year,month,day,country,hs_code,export_value,export_weight,import_value,import_weight,unit_price,date,price_chg_3m,vol_chg_3m,price_chg_6m,vol_chg_6m,price_chg_12m,vol_chg_12m
2014,6,1,Canada,7214,0,0,19290,730,,2014.6.1,,,,,,
2014,7,1,Canada,7214,0,0,125635,5607,,2014.7.1,,,,,,
2014,8,1,Canada,7214,0,0,0,0,,2014.8.1,,,,,,
2014,9,1,Canada,7214,97060,109992,0,0,0.882427813,2014.9.1,,,,,65.77951712,-97.09814115
2014,10,1,Canada,7214,16818,19440,0,0,0.865123457,2014.10.1,,,51.70686665,-99.35004885,62.52855872,-99.05726531
2014,11,1,Canada,7214,0,0,0,0,,2014.11.1,,,,,,
2014,12,1,Canada,7214,0,0,5679,371,,2014.12.1,,,,,,
2015,1,1,Canada,7214,108841,129612,0,0,0.839744777,2015.1.1,-2.933532766,566.7283951,,,,
2015,2,1,Canada,7214,37131,44116,0,0,0.841667422,2015.2.1,,,,,,
2015,3,1,Canada,7214,0,0,0,0,,2015.3.1,,,,,,
2015,4,1,Canada,7214,0,0,0,0,,2015.4.1,,,,,,
2015,5,1,Canada,7214,0,0,0,0,,2015.5.1,,,,,,
2015,6,1,Canada,7214,0,0,0,0,,2015.6.1,,,,,,
2015,7,1,Canada,7214,0,0,0,0,,2015.7.1,,,,,,
2015,8,1,Canada,7214,0,0,0,0,,2015.8.1,,,,,,
2015,9,1,Canada,7214,0,0,0,0,,2015.9.1,,,,,,
2015,10,1,Canada,7214,0,0,0,0,,2015.10.1,,,,,,
2015,11,1,Canada,7214,0,0,0,0,,2015.11.1,,,,,,
2015,12,1,Canada,7214,0,0,0,0,,2015.12.1,,,,,,
2016,1,1,Canada,7214,0,0,0,0,,2016.1.1,,,,,,
2016,2,1,Canada,7214,0,0,14,2,,2016.2.1,,,,,,
2016,3,1,Canada,7214,0,0,0,0,,2016.3.1,,,,,,
2016,4,1,Canada,7214,0,0,0,0,,2016.4.1,,,,,,
2016,5,1,Canada,7214,0,0,0,0,,2016.5.1,,,,,,
2016,6,1,Canada,7214,14633,23602,0,0,0.619989831,2016.6.1,,,,,,
2016,7,1,Canada,7214,13910,22804,0,0,0.609980705,2016.7.1,,,,,,
2016,8,1,Canada,7214,0,0,0,0,,2016.8.1,,,,,,
2016,9,1,Canada,7214,0,0,0,0,,2016.9.1,,,,,,
2016,10,1,Canada,7214,12721,21932,0,0,0.580020062,2016.10.1,-4.911736204,-3.823890546,,,,
2016,11,1,Canada,7214,0,0,0,0,,2016.11.1,,,,,,
2016,12,1,Canada,7214,12446,21458,0,0,0.580016777,2016.12.1,,,-6.447372584,-9.083975934,,
2017,1,1,Canada,7214,0,0,201,12,,2017.1.1,,,,,,
2017,2,1,Canada,7214,0,0,0,0,,2017.2.1,,,,,,
2017,3,1,Canada,7214,0,0,0,0,,2017.3.1,,,,,,
2017,4,1,Canada,7214,0,0,0,0,,2017.4.1,,,,,,
2017,5,1,Canada,7214,0,0,0,0,,2017.5.1,,,,,,
2017,6,1,Canada,7214,0,0,0,0,,2017.6.1,,,,,,
2017,7,1,Canada,7214,0,0,0,0,,2017.7.1,,,,,,
2017,8,1,Canada,7214,57131,80674,0,0,0.708171158,2017.8.1,,,,,,
2017,9,1,Canada,7214,0,0,0,0,,2017.9.1,,,,,,
2017,10,1,Canada,7214,0,0,0,0,,2017.10.1,,,,,,
2017,11,1,Canada,7214,0,0,0,0,,2017.11.1,,,,,,
2017,12,1,Canada,7214,0,0,0,0,,2017.12.1,,,,,,
2018,1,1,Canada,7214,0,0,0,0,,2018.1.1,,,,,,
2018,2,1,Canada,7214,1558,2811,0,0,0.554251156,2018.2.1,,,-21.73485888,-96.51560602,,
2018,3,1,Canada,7214,0,0,0,0,,2018.3.1,,,,,,
2018,4,1,Canada,7214,0,0,0,0,,2018.4.1,,,,,,
2018,5,1,Canada,7214,141094,94694,0,0,1.489999366,2018.5.1,168.8310795,3268.694415,,,,
2018,6,1,Canada,7214,103861,62558,0,0,1.660235302,2018.6.1,,,,,,
2018,7,1,Canada,7214,105792,92710,0,0,1.141106677,2018.7.1,,,,,,
2018,8,1,Canada,7214,0,0,0,0,,2018.8.1,,,,,,
2018,9,1,Canada,7214,45933,49290,0,0,0.931892879,2018.9.1,-43.8698311,-21.20911794,,,,
2018,10,1,Canada,7214,71085,68533,0,0,1.037237535,2018.10.1,-9.102491787,-26.07809298,,,,
2018,11,1,Canada,7214,37273,41944,0,0,0.888637231,2018.11.1,,,-40.35989205,-55.70574693,,
2018,12,1,Canada,7214,0,0,0,0,,2018.12.1,,,,,,
2019,1,1,Canada,7214,0,0,0,0,,2019.1.1,,,,,,
2019,2,1,Canada,7214,428,227.5,0,0,1.881318681,2019.2.1,111.7082896,-99.45761015,,,239.4343269,-91.90679473
2019,3,1,Canada,7214,0,0,0,0,,2019.3.1,,,,,,
2019,4,1,Canada,7214,19466,21808,0,0,0.892608217,2019.4.1,,,-13.94370268,-68.17883355,,
2019,5,1,Canada,7214,129091,143666,0,0,0.898549413,2019.5.1,-52.23831974,63049.89011,1.115436343,242.5185962,-39.69464461,51.71605382
2019,6,1,Canada,7214,1667,910,0,0,1.831868132,2019.6.1,,,,,10.33786175,-98.54534992
2019,7,1,Canada,7214,0,0,0,0,,2019.7.1,,,,,,
2019,8,1,Canada,7214,0,0,0,0,,2019.8.1,,,,,,
2019,9,1,Canada,7214,0,0,568,3.08,,2019.9.1,,,,,,
2019,10,1,Canada,7214,0,0,0,0,,2019.10.1,,,,,,
2019,11,1,Canada,7214,8149,3753.75,0,0,2.170895771,2019.11.1,,,141.6000432,-97.38716885,144.2949379,-91.05056742
2019,12,1,Canada,7214,0,0,0,0,,2019.12.1,,,,,,
2020,1,1,Canada,7214,0,0,0,0,,2020.1.1,,,,,,
2020,2,1,Canada,7214,0,0,0,0,,2020.2.1,,,,,,
2020,3,1,Canada,7214,0,0,0,0,,2020.3.1,,,,,,
2020,4,1,Canada,7214,2424,759.69,0,0,3.190775185,2020.4.1,,,,,257.4664812,-96.51646185
2020,5,1,Canada,7214,0,0,0,0,,2020.5.1,,,,,,
2020,6,1,Canada,7214,2179,1137.5,0,0,1.915604396,2020.6.1,,,,,4.571085783,25
2020,7,1,Canada,7214,0,0,0,0,,2020.7.1,,,,,,
2020,8,1,Canada,7214,0,0,0,0,,2020.8.1,,,,,,
2020,9,1,Canada,7214,15754,4448.39,0,0,3.541506028,2020.9.1,84.87669146,291.0672527,,,,
2020,10,1,Canada,7214,0,0,0,0,,2020.10.1,,,,,,
2020,11,1,Canada,7214,0,0,5991,618.2,,2020.11.1,,,,,,
2020,12,1,Canada,7214,0,0,39274,29852,,2020.12.1,,,,,,
2021,1,1,Canada,7214,0,0,0,0,,2021.1.1,,,,,,
2021,2,1,Canada,7214,0,0,0,0,,2021.2.1,,,,,,
2021,3,1,Canada,7214,4543,2275,0,0,1.996923077,2021.3.1,,,-43.61373209,-48.8579014,,
2021,4,1,Canada,7214,0,0,0,0,,2021.4.1,,,,,,
2021,5,1,Canada,7214,0,0,0,0,,2021.5.1,,,,,,
2021,6,1,Canada,7214,0,0,0,0,,2021.6.1,,,,,,
2021,7,1,Canada,7214,0,0,0,0,,2021.7.1,,,,,,
2021,8,1,Canada,7214,0,0,0,0,,2021.8.1,,,,,,
2021,9,1,Canada,7214,0,0,0,0,,2021.9.1,,,,,,
2021,10,1,Canada,7214,0,0,0,0,,2021.10.1,,,,,,
2021,11,1,Canada,7214,0,0,0,0,,2021.11.1,,,,,,
2021,12,1,Canada,7214,0,0,0,0,,2021.12.1,,,,,,
2022,1,1,Canada,7214,0,0,0,0,,2022.1.1,,,,,,
2022,2,1,Canada,7214,0,0,0,0,,2022.2.1,,,,,,
2022,3,1,Canada,7214,0,0,0,0,,2022.3.1,,,,,,
2022,4,1,Canada,7214,0,0,0,0,,2022.4.1,,,,,,
2022,5,1,Canada,7214,0,0,0,0,,2022.5.1,,,,,,
2022,6,1,Canada,7214,0,0,0,0,,2022.6.1,,,,,,
2022,7,1,Canada,7214,0,0,0,0,,2022.7.1,,,,,,
2022,8,1,Canada,7214,0,0,0,0,,2022.8.1,,,,,,
2022,9,1,Canada,7214,0,0,0,0,,2022.9.1,,,,,,
2022,10,1,Canada,7214,0,0,0,0,,2022.10.1,,,,,,
2022,11,1,Canada,7214,0,0,0,0,,2022.11.1,,,,,,
2022,12,1,Canada,7214,0,0,0,0,,2022.12.1,,,,,,
2023,1,1,Canada,7214,0,0,0,0,,2023.1.1,,,,,,
2023,2,1,Canada,7214,0,0,0,0,,2023.2.1,,,,,,
2023,3,1,Canada,7214,0,0,0,0,,2023.3.1,,,,,,
2023,4,1,Canada,7214,0,0,0,0,,2023.4.1,,,,,,
2023,5,1,Canada,7214,0,0,0,0,,2023.5.1,,,,,,
2023,6,1,Canada,7214,0,0,0,0,,2023.6.1,,,,,,
2023,7,1,Canada,7214,0,0,0,0,,2023.7.1,,,,,,
2023,8,1,Canada,7214,0,0,0,0,,2023.8.1,,,,,,
2023,9,1,Canada,7214,0,0,173,0.2,,2023.9.1,,,,,,
2023,10,1,Canada,7214,20146,21604,0,0,0.932512498,2023.10.1,,,,,,
2023,11,1,Canada,7214,0,0,0,0,,2023.11.1,,,,,,
2023,12,1,Canada,7214,0,0,0,0,,2023.12.1,,,,,,
2024,1,1,Canada,7214,265556,296296,0,0,0.896252396,2024.1.1,-3.888430613,1271.486762,,,,
2024,2,1,Canada,7214,0,0,0,0,,2024.2.1,,,,,,
2024,3,1,Canada,7214,130859,141564,0,0,0.924380492,2024.3.1,,,,,,
2024,4,1,Canada,7214,207238,96840,0,0,2.140004131,2024.4.1,138.7724864,-67.31646732,129.4879839,348.250324,,
2024,5,1,Canada,7214,33966,4944,0,0,6.870145631,2024.5.1,,,,,,
2024,6,1,Canada,7214,0,0,0,0,,2024.6.1,,,,,,
2024,7,1,Canada,7214,23752,24212,0,0,0.981001156,2024.7.1,-54.15891295,-74.99793474,9.455903332,-91.82844183,,
2024,8,1,Canada,7214,7244,7384,0,0,0.981040087,2024.8.1,-85.72024322,49.35275081,,,,
2024,9,1,Canada,7214,11062,11276,0,0,0.981021639,2024.9.1,,,6.127471008,-92.03469809,,
2024,10,1,Canada,7214,32112,7795,0,0,4.119563823,2024.10.1,319.9346551,-67.80522055,92.50261082,-91.95064023,341.7703605,-63.91871876
2024,11,1,Canada,7214,0,0,0,0,,2024.11.1,,,,,,
2024,12,1,Canada,7214,10366,8074,0,0,1.283874164,2024.12.1,30.87113608,-28.39659454,,,,
2025,1,1,Canada,7214,0,0,0,0,,2025.1.1,,,,,,
2025,2,1,Canada,7214,0,0,0,0,,2025.2.1,,,,,,
2025,3,1,Canada,7214,0,0,0,0,,2025.3.1,,,,,,
2025,4,1,Canada,7214,50815,11382,0,0,4.464505359,2025.4.1,,,8.373253849,46.01667736,108.6213431,-88.24659232
2025,5,1,Canada,7214,57890,35818,0,0,1.616226478,2025.5.1,,,,,-76.4746402,624.47411
2025,6,1,Canada,7214,41351,44251.12,0,0,0.934462224,2025.6.1,,,-27.21543513,448.0693584,,
2025,7,1,Canada,7214,99729,119210,0,0,0.836582501,2025.7.1,-81.26147391,947.3554736,,,-14.72155808,392.3591607
2025,8,1,Canada,7214,0,0,0,0,,2025.8.1,,,,,,
2025,9,1,Canada,7214,20156,24402,0,0,0.825997869,2025.9.1,-11.60714173,-44.85563303,,,-15.80227833,116.4065271
2025,10,1,Canada,7214,0,0,0,0,,2025.10.1,,,,,,
2025,11,1,Canada,7214,4382,1618,0,0,2.708281829,2025.11.1,,,67.5682131,-95.48271819,,
2025,12,1,Canada,7214,0,0,0,0,,2025.12.1,,,,,,
2026,1,1,Canada,7214,495,74,0,0,6.689189189,2026.1.1,,,699.5851189,-99.93792467,,
2026,2,1,Canada,7214,0,0,0,0,,2026.2.1,,,,,,
2026,3,1,Canada,7214,0,0,0,0,,2026.3.1,,,,,,
2026,4,1,Canada,7214,0,0,0,0,,2026.4.1,,,,,,
2010,1,1,Canada,7215,0,0,0,0,,2010.1.1,,,,,,
2010,2,1,Canada,7215,0,0,0,0,,2010.2.1,,,,,,
2010,3,1,Canada,7215,3184,2813,0,0,1.131887664,2010.3.1,,,,,,
2010,4,1,Canada,7215,0,0,0,0,,2010.4.1,,,,,,
2010,5,1,Canada,7215,6697,2380,0,0,2.813865546,2010.5.1,,,,,,
2010,6,1,Canada,7215,0,0,0,0,,2010.6.1,,,,,,
2010,7,1,Canada,7215,6,1,0,0,6,2010.7.1,,,,,,
2010,8,1,Canada,7215,0,0,0,0,,2010.8.1,,,,,,
2010,9,1,Canada,7215,0,0,0,0,,2010.9.1,,,,,,
2010,10,1,Canada,7215,463,40,0,0,11.575,2010.10.1,92.91666667,3900,,,,
2010,11,1,Canada,7215,0,0,0,0,,2010.11.1,,,,,,
2010,12,1,Canada,7215,0,0,0,0,,2010.12.1,,,,,,
2011,1,1,Canada,7215,21926,20348,0,0,1.077550619,2011.1.1,-90.69070739,50770,-82.04082301,2034700,,
2011,2,1,Canada,7215,0,0,0,0,,2011.2.1,,,,,,
2011,3,1,Canada,7215,80134,77437,0,0,1.034828312,2011.3.1,,,,,-8.574998688,2652.826164
2011,4,1,Canada,7215,0,0,0,0,,2011.4.1,,,,,,
2011,5,1,Canada,7215,0,0,0,0,,2011.5.1,,,,,,
2011,6,1,Canada,7215,0,0,0,0,,2011.6.1,,,,,,
2011,7,1,Canada,7215,0,0,0,0,,2011.7.1,,,,,,
2011,8,1,Canada,7215,0,0,0,0,,2011.8.1,,,,,,
2011,9,1,Canada,7215,0,0,0,0,,2011.9.1,,,,,,
2011,10,1,Canada,7215,0,0,0,0,,2011.10.1,,,,,,
2011,11,1,Canada,7215,26811,22231,0,0,1.206018623,2011.11.1,,,,,,
2011,12,1,Canada,7215,32964,29779,0,0,1.106954565,2011.12.1,,,,,,
2012,1,1,Canada,7215,2322,200,0,0,11.61,2012.1.1,,,,,977.443583,-99.01710242
2012,2,1,Canada,7215,85313,79744,0,0,1.069835975,2012.2.1,-11.29191913,258.706311,,,,
2012,3,1,Canada,7215,60971,56816,0,0,1.073130808,2012.3.1,-3.055568687,90.79216898,,,3.701338254,-26.62938905
2012,4,1,Canada,7215,0,0,0,0,,2012.4.1,,,,,,
2012,5,1,Canada,7215,70438,64931,0,0,1.084813109,2012.5.1,1.39994677,-18.57569222,-10.05005321,192.0741307,,
2012,6,1,Canada,7215,99707,89824,0,0,1.110026274,2012.6.1,3.438114449,58.0963109,0.277491814,201.6353806,,
2012,7,1,Canada,7215,0,0,0,0,,2012.7.1,,,,,,
2012,8,1,Canada,7215,73507,52351,0,0,1.404118355,2012.8.1,29.43412491,-19.37441284,31.24613376,-34.35117376,,
2012,9,1,Canada,7215,0,0,0,0,,2012.9.1,,,,,,
2012,10,1,Canada,7215,76353,70405,2346,88,1.084482636,2012.10.1,,,,,,
2012,11,1,Canada,7215,20657,17210,0,0,1.200290529,2012.11.1,-14.51642773,-67.12574736,10.64491372,-73.49494078,-0.474958991,-22.5855787
2012,12,1,Canada,7215,0,0,0,0,,2012.12.1,,,,,,
2013,1,1,Canada,7215,38612,37049,0,0,1.042187373,2013.1.1,-3.900040562,-47.37731695,,,-91.02336457,18424.5
2013,2,1,Canada,7215,44782,38896,0,0,1.151326615,2013.2.1,-4.079338546,126.0081348,-18.00359204,-25.70151478,7.617115272,-51.22391653
2013,3,1,Canada,7215,0,0,0,0,,2013.3.1,,,,,,
2013,4,1,Canada,7215,97815,94354,0,0,1.03668101,2013.4.1,-0.528346803,154.6735404,-4.407781625,34.01605,,
2013,5,1,Canada,7215,0,0,273726,521385,,2013.5.1,,,,,,
2013,6,1,Canada,7215,34174,33966,0,0,1.006123771,2013.6.1,,,,,-9.360364276,-62.18605273
2013,7,1,Canada,7215,5757,5758,292885,557876,0.999826329,2013.7.1,-3.555064758,-93.89745003,-4.064628489,-84.45841993,,
2013,8,1,Canada,7215,66643,66274,0,0,1.005567794,2013.8.1,,,-12.66007564,70.38770053,-28.38439931,26.59548051
2013,9,1,Canada,7215,29486,29712,14035,590,0.992393646,2013.9.1,-1.364655678,-12.52428899,,,,
2013,10,1,Canada,7215,20943,20536,45520,1829,1.019818855,2013.10.1,1.999599884,256.6516151,-1.626551944,-78.23515696,-5.962638711,-70.83161707
2013,11,1,Canada,7215,0,0,202609,534588,,2013.11.1,,,,,,
2013,12,1,Canada,7215,0,0,250638,661166,,2013.12.1,,,,,,
2014,1,1,Canada,7215,96968,97623,0,0,0.993290516,2014.1.1,-2.601279533,375.3749513,-0.653694831,1595.432442,-4.691753054,163.4969905
2014,2,1,Canada,7215,17642,17603,0,0,1.002215531,2014.2.1,,,-0.33337015,-73.43905604,-12.95124088,-54.74341835
2014,3,1,Canada,7215,67228,65874,0,0,1.020554392,2014.3.1,,,2.837658844,121.7084006,,
2014,4,1,Canada,7215,13385,13125,0,0,1.019809524,2014.4.1,2.6698139,-86.55542239,-0.000914955,-36.08784573,-1.627452017,-86.08961994
2014,5,1,Canada,7215,42428,42387,0,0,1.000967278,2014.5.1,-0.124549431,140.7941828,,,,
2014,6,1,Canada,7215,41484,41339,0,0,1.003507584,2014.6.1,-1.670347824,-37.24534718,,,-0.260026377,21.70700112
2014,7,1,Canada,7215,15332,14528,0,0,1.05534141,2014.7.1,3.484168862,10.68952381,6.247003587,-85.11826107,5.552472416,152.3098298
2014,8,1,Canada,7215,24032,23424,0,0,1.025956284,2014.8.1,2.49648585,-44.73777337,2.36882706,33.06822701,2.027559948,-64.6558228
2014,9,1,Canada,7215,23617,22050,132,74,1.07106576,2014.9.1,6.732203832,-46.66053847,4.949404787,-66.5270061,7.927510854,-25.78756058
2014,10,1,Canada,7215,44750,43499,0,0,1.028759282,2014.10.1,-2.518817856,199.4149229,0.877591139,231.4209524,0.876668154,111.8182704
2014,11,1,Canada,7215,118256,116131.4,0,0,1.018294794,2014.11.1,-0.746765785,395.7795423,1.731077163,173.9788143,,
2014,12,1,Canada,7215,17538,17367,0,0,1.00984626,2014.12.1,-5.715755446,-21.23809524,0.631652079,-57.98882411,,
2015,1,1,Canada,7215,167174,167291,0,0,0.99930062,2015.1.1,-2.8635136,284.5858525,-5.310204764,1051.507434,0.605070141,71.36433013
2015,2,1,Canada,7215,86323,86484,0,0,0.998138384,2015.2.1,-1.979427746,-25.52918504,-2.711411841,269.2110656,-0.406813439,391.3026189
2015,3,1,Canada,7215,56273,63636,0,0,0.884295053,2015.3.1,-12.43270506,266.4190707,-17.43783748,188.5986395,-13.35150186,-3.397395027
2015,4,1,Canada,7215,59124,66911,0,0,0.883621527,2015.4.1,-11.57600531,-60.00322791,-14.10803842,53.82192694,-13.35425818,409.7980952
2015,5,1,Canada,7215,0,0,370,1,,2015.5.1,,,,,,
2015,6,1,Canada,7215,68296,76788,0,0,0.889409804,2015.6.1,0.578398633,20.66754667,-11.92621702,342.1489031,-11.36989714,85.75195336
2015,7,1,Canada,7215,20358,23008,0,0,0.88482267,2015.7.1,0.135934134,-65.6140246,-11.45580691,-86.24671979,-16.15768487,58.37004405
2015,8,1,Canada,7215,0,0,0,0,,2015.8.1,,,,,,
2015,9,1,Canada,7215,0,0,0,0,,2015.9.1,,,,,,
2015,10,1,Canada,7215,0,0,0,0,,2015.10.1,,,,,,
2015,11,1,Canada,7215,0,0,0,0,,2015.11.1,,,,,,
2015,12,1,Canada,7215,33051,43451,0,0,0.760649928,2015.12.1,,,-14.47700212,-43.41433557,-24.67666045,150.1928946
2016,1,1,Canada,7215,0,0,0,0,,2016.1.1,,,,,,
2016,2,1,Canada,7215,17760,22623,0,0,0.785041772,2016.2.1,,,,,-21.34940563,-73.84140419
2016,3,1,Canada,7215,0,0,0,0,,2016.3.1,,,,,,
2016,4,1,Canada,7215,37628,51054,0,0,0.737023544,2016.4.1,,,,,-16.59058533,-23.69864447
2016,5,1,Canada,7215,0,0,0,0,,2016.5.1,,,,,,
2016,6,1,Canada,7215,32420,43277,0,0,0.749127712,2016.6.1,,,-1.514785568,-0.400451083,-15.77249215,-43.64093348
2016,7,1,Canada,7215,0,0,0,0,,2016.7.1,,,,,,
2016,8,1,Canada,7215,37040,43429,0,0,0.85288632,2016.8.1,,,8.642157781,91.96835079,,
2016,9,1,Canada,7215,86475,105586,0,0,0.819000625,2016.9.1,9.327236433,143.9771703,,,,
2016,10,1,Canada,7215,0,0,0,0,,2016.10.1,,,,,,
2016,11,1,Canada,7215,11222,15943,0,0,0.703882582,2016.11.1,-17.47052743,-63.28950701,,,,
2016,12,1,Canada,7215,16268,21396,0,0,0.760329033,2016.12.1,-7.163803033,-79.73594984,1.495248554,-50.56034383,-0.042186823,-50.75832547
2017,1,1,Canada,7215,11771,20158,0,0,0.583936899,2017.1.1,,,,,,
2017,2,1,Canada,7215,0,0,0,0,,2017.2.1,,,,,,
2017,3,1,Canada,7215,54954,62981,0,0,0.872548864,2017.3.1,14.75937726,194.3587586,6.538241513,-40.3509935,,
2017,4,1,Canada,7215,55210,67703,0,0,0.815473465,2017.4.1,39.65095665,235.8616926,,,10.64415404,32.6105692
2017,5,1,Canada,7215,55033,66233,0,0,0.830900005,2017.5.1,,,18.04525728,315.4362416,,
2017,6,1,Canada,7215,125373,148581,0,0,0.84380237,2017.6.1,-3.294542542,135.9140058,10.97858076,594.433539,12.63798638,243.325554
2017,7,1,Canada,7215,0,0,0,0,,2017.7.1,,,,,,
2017,8,1,Canada,7215,0,0,0,0,,2017.8.1,,,,,,
2017,9,1,Canada,7215,113115,135434.8,0,0,0.83519893,2017.9.1,-1.019603767,-8.847833841,-4.280555029,115.0407266,1.977813458,28.26965696
2017,10,1,Canada,7215,16639,19840,0,0,0.838659274,2017.10.1,,,2.843232821,-70.69553786,,
2017,11,1,Canada,7215,15569,19039,0,0,0.817742528,2017.11.1,,,-1.583520997,-71.25451059,16.17598585,19.41918083
2017,12,1,Canada,7215,65751,79027,0,0,0.832006782,2017.12.1,-0.38220202,-41.64941359,-1.39790884,-46.81217652,9.427201366,269.3540849
2018,1,1,Canada,7215,115205,133287,0,0,0.864337857,2018.1.1,3.061861235,571.8094758,,,48.01905131,561.2114297
2018,2,1,Canada,7215,59758,67798,0,0,0.881412431,2018.2.1,7.786057388,256.1006355,,,,
2018,3,1,Canada,7215,54164,63475,0,0,0.853312328,2018.3.1,2.560741768,-19.6793501,2.168752542,-53.13242977,-2.204637133,0.784363538
2018,4,1,Canada,7215,138997,158868,0,0,0.874921318,2018.4.1,1.224458796,19.19241937,4.32381126,700.7459677,7.289980103,134.6542989
2018,5,1,Canada,7215,0,0,0,0,,2018.5.1,,,,,,
2018,6,1,Canada,7215,51164,56239,0,0,0.909760131,2018.6.1,6.615139774,-11.39976369,9.345278189,-28.83571438,7.816730879,-62.14926538
2018,7,1,Canada,7215,143727,154768,0,0,0.928660964,2018.7.1,6.142226056,-2.580758869,7.441893879,16.11635043,,
2018,8,1,Canada,7215,19474,19406,0,0,1.003504071,2018.8.1,,,13.85181733,-71.37673678,,
2018,9,1,Canada,7215,41335,39944,0,0,1.034823753,2018.9.1,13.74687878,-28.97455502,21.2713938,-37.07128791,23.90147024,-70.50684167
2018,10,1,Canada,7215,19995,21300,0,0,0.938732394,2018.10.1,1.08451106,-86.23746511,7.293350236,-86.59264295,11.9325122,7.358870968
2018,11,1,Canada,7215,53484,56569,0,0,0.945464831,2018.11.1,-5.783657688,191.5026281,,,15.61888952,197.1216976
2018,12,1,Canada,7215,42009,45894,0,0,0.915348412,2018.12.1,-11.54547732,14.8958542,0.614258693,-18.3947083,10.01694107,-41.92617713
2019,1,1,Canada,7215,19039,20734,0,0,0.918250217,2019.1.1,-2.18189736,-2.657276995,-1.121049218,-86.60317378,6.237417367,-84.44409432
2019,2,1,Canada,7215,172133,183190,0,0,0.939641902,2019.2.1,-0.615879991,223.8346091,-6.363917288,843.986396,6.606381843,170.1997109
2019,3,1,Canada,7215,15973,17524,0,0,0.91149281,2019.3.1,-0.421216845,-61.81635944,-11.91806267,-56.12858001,6.818193091,-72.39228043
2019,4,1,Canada,7215,128630,138413,0,0,0.929320223,2019.4.1,1.205554387,567.5653516,-1.002646932,549.8262911,6.217576752,-12.87546894
2019,5,1,Canada,7215,37053,40509.75,0,0,0.914668691,2019.5.1,-2.657737052,-77.88648398,-3.257248572,-28.38878184,,
2019,6,1,Canada,7215,152900,163093,0,0,0.937501916,2019.6.1,2.853462577,830.6836339,2.420226468,255.3688935,3.049351612,189.9998222
2019,7,1,Canada,7215,43799,45176,0,0,0.969519214,2019.7.1,4.325633936,-67.36144726,5.583336193,117.8836693,4.399695028,-70.81050346
2019,8,1,Canada,7215,0,0,53,4.3,,2019.8.1,,,,,,
2019,9,1,Canada,7215,79913,85365,0,0,0.936133076,2019.9.1,-0.146009352,-47.6586978,2.703286904,387.1319333,-9.536955189,113.7116964
2019,10,1,Canada,7215,41610,43661,0,0,0.953024438,2019.10.1,-1.701335592,-3.353550558,2.550704794,-68.45599763,1.522483298,104.9812207
2019,11,1,Canada,7215,23940,25408,0,0,0.942222922,2019.11.1,,,3.01248215,-37.27929696,-0.342890454,-55.08494052
2019,12,1,Canada,7215,93291,99570,0,0,0.936938837,2019.12.1,0.08607338,16.64030926,-0.060061646,-38.94894324,2.358711193,116.9564649
2020,1,1,Canada,7215,45788,48179,0,0,0.950372569,2020.1.1,-0.278258271,10.34790774,-1.974859756,6.647334868,3.498213377,132.3671265
2020,2,1,Canada,7215,18831,21789,0,0,0.864243426,2020.2.1,-8.276119644,-14.24354534,,,-8.024171349,-88.1057918
2020,3,1,Canada,7215,58778,63087,0,0,0.931697497,2020.3.1,-0.559411104,-36.64055438,-0.473819228,-26.09734669,2.216658983,260.0034239
2020,4,1,Canada,7215,0,0,0,0,,2020.4.1,,,,,,
2020,5,1,Canada,7215,40947,44721,0,0,0.915610116,2020.5.1,5.943544255,105.2457662,-2.824470223,76.01149244,0.102925266,10.39564549
2020,6,1,Canada,7215,0,0,0,0,,2020.6.1,,,,,,
2020,7,1,Canada,7215,0,0,1688,15.3,,2020.7.1,,,,,,
2020,8,1,Canada,7215,0,0,0,0,,2020.8.1,,,,,,
2020,9,1,Canada,7215,38892,44565,0,0,0.872702794,2020.9.1,,,-6.331958991,-29.35945599,-6.775776179,-47.79476366
2020,10,1,Canada,7215,12912,17243,0,0,0.74882561,2020.10.1,,,,,-21.42639996,-60.50708871
2020,11,1,Canada,7215,0,0,14402,61.1,,2020.11.1,,,,,,
2020,12,1,Canada,7215,33783,39348,0,0,0.858569686,2020.12.1,-1.619464025,-11.70649613,,,-8.36438282,-60.48207291
2021,1,1,Canada,7215,14920,18286,0,0,0.815924751,2021.1.1,8.960583059,6.04883141,,,-14.14685379,-62.04570456
2021,2,1,Canada,7215,18202,19292,0,0,0.943499896,2021.2.1,,,,,9.170618879,-11.45991096
2021,3,1,Canada,7215,0,0,0,0,,2021.3.1,,,,,,
